influencedBy,economist
A._W._Schlegel,Adam_Müller
Gentz,Adam_Müller
Richard_Stone,Agatha_Chapman
Karl_Marx,Agatha_Chapman
Keynes,Agatha_Chapman
Masahiro_Okuno-Fujiwara,Akihiko_Matsui
Ernest_Cassel,Alan_Walters
Herbert_A._Simon,Albert_Ando
Thomas_J._Sargent,Albert_Marcet
Parmenides,Alexander_Rüstow
Joan_Robinson,Alfred_Eichner
John_Maynard_Keynes,Alfred_Eichner
Alexander_Gerschenkron,Alfred_H._Conrad
John_Ruskin,Alfred_Marshall
Jules_Dupuit,Alfred_Marshall
Thomas_Carlyle,Alfred_Marshall
William_Stanley_Jevons,Alfred_Marshall
Henry_Sidgwick,Alfred_Marshall
Karl_Brunner,Allan_H._Meltzer
Milton_Friedman,Allan_H._Meltzer
John_Maynard_Keynes,Alvin_Hansen
John_Rawls,Amartya_Sen
Mary_Wollstonecraft,Amartya_Sen
Gautama_Buddha,Amartya_Sen
B._R._Ambedkar,Amartya_Sen
Adam_Smith,Amartya_Sen
John_Maynard_Keynes,Amartya_Sen
Karl_Marx,Amartya_Sen
Piero_Sraffa,Amartya_Sen
Joel_Mokyr,Daron_Acemoglu
Ronald_Coase,Duncan_Black
Charles_Lutwidge_Dodgson,Duncan_Black
Louis_Althusser,Duncan_K._Foley
Luigi_Pasinetti,Duncan_K._Foley
Étienne_Balibar,Duncan_K._Foley
William_Baumol,Duncan_K._Foley
Nikolai_Bukharin,Duncan_K._Foley
Karl_Marx,Duncan_K._Foley
Ladislaus_Bortkiewicz,Duncan_K._Foley
Michel_Aglietta,Duncan_K._Foley
Sidney_Weintraub,E._Roy_Weintraub
Herbert_Wilf,E._Roy_Weintraub
Lawrence_Klein,E._Roy_Weintraub
Friedrich_Hayek,Ed_Crane
Ludwig_von_Mises,Ed_Crane
Milton_Friedman,Ed_Crane
Léon_Walras,Edmond_Malinvaud
John_Rawls,Edmund_Phelps
Paul_Samuelson,Edmund_Phelps
William_Fellner,Edmund_Phelps
Thomas_Schelling,Edmund_Phelps
Thomas_J._Sargent,Eric_Ghysels
Halbert_White,Eric_Ghysels
Lars_Peter_Hansen,Eric_Ghysels
Christopher_Sims,Eric_Ghysels
Clive_Granger,Eric_Ghysels
Robert_Engle,Eric_Ghysels
Knut_Wicksell,Erik_Lindahl
Thorstein_Veblen,Erik_S._Reinert
Gunnar_Myrdal,Erik_S._Reinert
John_Maynard_Keynes,Erik_S._Reinert
Ragnar_Nurkse,Erik_S._Reinert
Joseph_Schumpeter,Erik_S._Reinert
John_Maynard_Keynes,Erwin_Rothbarth
Mihály_Simai,Erzsébet_Nováky
Economic_liberalism,Ettore_Gotti_Tedeschi
G._D._H._Cole,Evan_Durbin
Lionel_Robbins,Evan_Durbin
James_Meade,Evan_Durbin
Solly_Zuckerman,Evan_Durbin
John_Bowlby,Evan_Durbin
Reginald_Bassett,Evan_Durbin
R._H._Tawney,Evan_Durbin
John_Maynard_Keynes,Evsey_Domar
John_A._Hobson,Evsey_Domar
Leo_Tolstoy,F._A._Harper
Herbert_J._Davenport,F._A._Harper
David_Ricardo,Fernando_Vianello
Adam_Smith,Fernando_Vianello
Paolo_Sylos_Labini,Fernando_Vianello
John_Maynard_Keynes,Fernando_Vianello
Pierangelo_Garegnani,Fernando_Vianello
Piero_Sraffa,Fernando_Vianello
Robert_S._Kaplan,Finn_E._Kydland
Simon_Kuznets,Andy_Sumner
Celso_Furtado,Andy_Sumner
W._Arthur_Lewis,Andy_Sumner
Amartya_Sen,Andy_Sumner
Dudley_Seers,Andy_Sumner
Nicholas_Kaldor,Andy_Sumner
Nikolai_Kondratiev,Andy_Sumner
Gunnar_Myrdal,Andy_Sumner
Hans_Singer,Andy_Sumner
Karl_Polanyi,Andy_Sumner
Micha?_Kalecki,Andy_Sumner
Osvaldo_Sunkel,Andy_Sumner
Gunnar_Myrdal,Nicholas_Kaldor
John_Maynard_Keynes,Nicholas_Kaldor
Luigi_Einaudi,Nicola_Acocella
Bruno_de_Finetti,Nicola_Acocella
Edmund_Phelps,Nicola_Acocella
Federico_Caffè,Nicola_Acocella
Henri_Theil,Nicola_Acocella
Jan_Tinbergen,Nicola_Acocella
Ragnar_Frisch,Nicola_Acocella
Vilfredo_Pareto,Nikola_Stoyanov
Clément_Juglar,Nikola_Stoyanov
Alexander_Sergeyevich_Lappo-Danilevsky,Nikolai_Kondratiev
Mikhail_Tugan-Baranovsky,Nikolai_Kondratiev
John_Maynard_Keynes,Nobuo_Okishio
Karl_Marx,Nobuo_Okishio
Hyman_Minsky,Nouriel_Roubini
John_Maynard_Keynes,Nouriel_Roubini
Larry_Summers,Nouriel_Roubini
Carl_Menger,Oskar_Morgenstern
Othmar_Spann,Oskar_Morgenstern
Ludwig_von_Mises,Oskar_R._Lange
Karl_Marx,Oskar_R._Lange
Richard_Kahn,Paolo_Leon
Joseph_Schumpeter,Paolo_Sylos_Labini
Adam_Smith,Paolo_Sylos_Labini
Robert_Mundell,Pascal_Salin
Friedrich_Hayek,Pascal_Salin
Ludwig_von_Mises,Pascal_Salin
Milton_Friedman,Pascal_Salin
Alfred_Marshall,Gerald_Shove
Martin_Weitzman,Gernot_Wagner
Nat_Keohane,Gernot_Wagner
Richard_Zeckhauser,Gernot_Wagner
Edmund_Phelps,Guillermo_Calvo
Julio_Olivera,Guillermo_Calvo
Raúl_Prebisch,Gunnar_Myrdal
Frédéric_Bastiat,Gustave_de_Molinari
Henri_Cartan,Gérard_Debreu
Paul_Douglas,H._Gregg_Lewis
Joseph_Stiglitz,Ha-Joon_Chang
Bertrand_de_Jouvenel,Hans-Hermann_Hoppe
Paul_Lorenzen,Hans-Hermann_Hoppe
Murray_Rothbard,Hans-Hermann_Hoppe
Erik_von_Kuehnelt-Leddihn,Hans-Hermann_Hoppe
Gustave_de_Molinari,Hans-Hermann_Hoppe
Jürgen_Habermas,Hans-Hermann_Hoppe
Karl-Otto_Apel,Hans-Hermann_Hoppe
Karl_Ludwig_von_Haller,Hans-Hermann_Hoppe
Immanuel_Kant,Hans-Hermann_Hoppe
Ludwig_von_Mises,Hans_Sennholz
John_von_Neumann,Hardy_Hanappi
Georg_Wilhelm_Friedrich_Hegel,Hardy_Hanappi
Karl_Marx,Hardy_Hanappi
Joseph_Schumpeter,Hardy_Hanappi
Joseph_Schumpeter,Harry_Gordon_Johnson
Henry_George,Harry_Gunnison_Brown
Tjalling_Koopmans,Harry_Markowitz
Leonard_Savage,Harry_Markowitz
Broadus_Mitchell,Harvey_J._Levin
John_Kenneth_Galbraith,Harvey_J._Levin
John_Maynard_Keynes,Harvey_J._Levin
John_Maynard_Keynes,Heiner_Flassbeck
Rerum_novarum,Heinrich_Pesch
Richard_Stone,Hendrik_S._Houthakker
Jan_Tinbergen,Henri_Theil
David_Hume,Henry_Hazlitt
Frédéric_Bastiat,Henry_Hazlitt
Wilhelm_Röpke,Henry_Hazlitt
William_James,Henry_Hazlitt
Adam_Smith,Henry_Hazlitt
H._L._Mencken,Henry_Hazlitt
Herbert_Spencer,Henry_Hazlitt
Karl_Pearson,Henry_Ludwell_Moore
Carl_Grünberg,Henryk_Grossman
Karl_Marx,Henryk_Grossman
Jean_de_Sismondi,Henryk_Grossman
Robert_Solow,Herbert_Giersch
Joseph_Schumpeter,Herbert_Giersch
Friedrich_Hayek,Herbert_Giersch
John_Maynard_Keynes,Herbert_Giersch
Robert_Solow,Herbert_Mohring
John_Stuart_Mill,Herman_Daly
Thomas_Robert_Malthus,Herman_Daly
Nicholas_Georgescu-Roegen,Herman_Daly
Henry_George,Herman_Daly
Irving_Fisher,Herman_Daly
Kenneth_E._Boulding,Herman_Daly
Friedrich_Hayek,Hernando_de_Soto
Bruno_Leoni,Hernando_de_Soto
Milton_Friedman,Hernando_de_Soto
John_von_Neumann,Hervé_Moulin
Jean-Charles_de_Borda,Hervé_Moulin
Marquis_de_Condorcet,Hervé_Moulin
Shokichi_Iyanaga,Hirofumi_Uzawa
Joichi_Suetsuna,Hirofumi_Uzawa
Hajime_Kawakami,Hirofumi_Uzawa
Kenneth_Arrow,Hirofumi_Uzawa
Margaret_Mead,Irene_Tinker
William_Stanley_Jevons,Irving_Fisher
Eugen_von_Böhm-Bawerk,Irving_Fisher
Friedrich_Hayek,Israel_Kirzner
Friedrich_von_Wieser,Israel_Kirzner
Ludwig_von_Mises,Israel_Kirzner
Albert_F._Mummery,J._A._Hobson
Henry_George,J._A._Hobson
Henry_Hyndman,J._A._Hobson
Andrei_Shleifer,J._Bradford_DeLong
Adam_Smith,J._Bradford_DeLong
John_Maynard_Keynes,J._Bradford_DeLong
Lawrence_Summers,J._Bradford_DeLong
Gandhi,J._K._Mehta
William_Stanley_Jevons,J._K._Mehta
J._K._Gibson-Graham,Jack_Amariglio
Friedrich_Nietzsche,Jack_Amariglio
Louis_Althusser,Jack_Amariglio
Karl_Marx,Jack_Amariglio
Michel_Foucault,Jack_Amariglio
H._Gregg_Lewis,Jacob_Mincer
Robert_J._Aumann,Jacques_Drèze
Leonard_Jimmie_Savage,Jacques_Drèze
Kenneth_Arrow,Jacques_Drèze
Robert_Solow,Jagdish_Bhagwati
John_Maynard_Keynes,James_Crotty
Karl_Marx,James_Crotty
Paul_Samuelson,James_Duesenberry
John_Hicks,James_Duesenberry
John_Maynard_Keynes,James_Duesenberry
Micha?_Kalecki,James_Duesenberry
Harold_W._Kuhn,James_G._MacKinnon
Gary_Becker,James_Heckman
Albert_Rees,James_Heckman
Jacob_Mincer,James_Heckman
Friedrich_Hayek,James_M._Buchanan
Gordon_Tullock,James_M._Buchanan
Thomas_Hobbes,James_M._Buchanan
Ludwig_von_Mises,James_M._Buchanan
Martin_Feldstein,James_M._Poterba
John_Maynard_Keynes,James_Meade
Richard_Layard,Jan-Emmanuel_De_Neve
John_Kenneth_Galbraith,Jan-Emmanuel_De_Neve
William_C._Dudley,Jan_Hatzius
Arthur_Goldberger,Jan_Kmenta
Richard_Cantillon,Jean-Baptiste_Say
Adam_Smith,Jean-Baptiste_Say
Pietro_Verri,Jean-Baptiste_Say
Ricardo_Hausmann,Jean-Louis_Arcand
Amartya_Sen,Jean-Louis_Arcand
James_Heckman,Jean-Louis_Arcand
Jerry_Hausman,Jean-Louis_Arcand
Montesquieu,Jean_de_Sismondi
Machiavelli,Jean_de_Sismondi
Adam_Ferguson,Jean_de_Sismondi
Adam_Smith,Jean_de_Sismondi
Jean-Louis_de_Lolme,Jean_de_Sismondi
Robert_Axelrod,Huw_Dixon
Herbert_A._Simon,Huw_Dixon
James_Mirrlees,Huw_Dixon
George_S._Tolley,Jeffrey_Currie
Arnold_Zellner,Jeffrey_Currie
Friedrich_Hayek,Armen_Alchian
Ludwig_von_Mises,Armen_Alchian
Adam_Smith,Armen_Alchian
David_Hume,Arnold_Plant
Edwin_Cannan,Arnold_Plant
Henry_Sidgwick,Arthur_Cecil_Pigou
Friedrich_Hayek,Arthur_Seldon
Antony_Fisher,Arthur_Seldon
Milton_Friedman,Arthur_Seldon
John_Maynard_Keynes,Athanasios_Asimakopulos
Milton_Friedman,Athanasios_Orphanides
Frédéric_Bastiat,Atilla_Yayla
Joseph_Schumpeter,Attilio_Celant
Walter_Christaller,Attilio_Celant
Alfred_Marshall,Attilio_Celant
Alfred_Weber,Attilio_Celant
Amartya_Sen,Attilio_Celant
Federico_Caffè,Attilio_Celant
Gunnar_Myrdal,Attilio_Celant
John_Maynard_Keynes,Attilio_Celant
Charles_Goodhart,Charles_Chinedu_Okeahalam
Martin_Feldstein,Charles_Horioka
Kelvin_Lancaster,Jess_Benhabib
Steven_D._Levitt,Jesse_Shapiro
Carl_Menger,Jesús_Huerta_de_Soto
Friedrich_Hayek,Jesús_Huerta_de_Soto
Murray_Rothbard,Jesús_Huerta_de_Soto
Ludwig_von_Mises,Jesús_Huerta_de_Soto
Eugen_von_Böhm-Bawerk,Jesús_Huerta_de_Soto
Adam_Smith,Joan_Robinson
John_Maynard_Keynes,Joan_Robinson
Karl_Marx,Joan_Robinson
Piero_Sraffa,Joan_Robinson
Abram_Bergson,Johannes_de_Villiers_Graaff
Vernon_L._Smith,John_A._List
Gary_Becker,John_A._List
Karl_Knies,John_Bates_Clark
Joseph_Schumpeter,John_Burr_Williams
Robert_Mundell,John_C._Goodman
Milton_Friedman,John_C._Goodman
Léon_Walras,John_Hicks
John_Maynard_Keynes,John_Hicks
Robert_Fogel,John_Komlos
Peter_C.B._Phillips,Jun_Yu
Rothbard,Jörg_Guido_Hülsmann
H.H._Hoppe,Jörg_Guido_Hülsmann
Aquinas,Jörg_Guido_Hülsmann
Adolf_Reinach,Jörg_Guido_Hülsmann
Oresme,Jörg_Guido_Hülsmann
Van_Dun,Jörg_Guido_Hülsmann
Ludwig_von_Mises,Jörg_Guido_Hülsmann
James_Tobin,Jörg_Huffschmid
John_Maynard_Keynes,Jörg_Huffschmid
Karl_Marx,Jörg_Huffschmid
Heinz_König,Jürgen_Wolters
Wassily_Leontief,Karen_R._Polenske
Robert_Owen,Karl_Polanyi
Richard_Thurnwald,Karl_Polanyi
Max_Weber,Karl_Polanyi
G._D._H._Cole,Karl_Polanyi
Bronis?aw_Malinowski,Karl_Polanyi
Werner_Sombart,Karl_Polanyi
Karl_Bücher,Karl_Polanyi
Adam_Smith,Karl_Polanyi
Alfred_Radcliffe-Brown,Karl_Polanyi
Ferdinand_Tönnies,Karl_Polanyi
György_Lukács,Karl_Polanyi
Aristotle,Karl_Polanyi
Karl_Marx,Karl_Polanyi
Richard_Tawney,Karl_Polanyi
Clive_Granger,Katarina_Juselius
Søren_Johansen,Katarina_Juselius
David_F._Hendry,Katarina_Juselius
Elinor_Ostrom,Kate_Raworth
Tim_Jackson,Kate_Raworth
Paul_Samuelson,Katsuhito_Iwai
Knut_Wicksell,Katsuhito_Iwai
John_Maynard_Keynes,Kazuhide_Uekusa
Milton_Friedman,Kazuhide_Uekusa
Alfred_Tarski,Kenneth_Arrow
Milton_Friedman,Kevin_Dowd
Gary_Becker,Kevin_M._Murphy
Armen_Alchian,Kevin_M._Murphy
Finis_Welch,Kevin_M._Murphy
Robert_Topel,Kevin_M._Murphy
Friedrich_Hayek,Larry_J._Sechrest
Murray_Rothbard,Larry_J._Sechrest
Ludwig_von_Mises,Larry_J._Sechrest
Ayn_Rand,Larry_J._Sechrest
Edmund_Burke,Larry_J._Sechrest
Christopher_A._Sims,Lars_Peter_Hansen
Thomas_J._Sargent,Lars_Peter_Hansen
Amartya_Sen,Lars_Pålsson_Syll
John_Kenneth_Galbraith,Lars_Pålsson_Syll
John_Maynard_Keynes,Lars_Pålsson_Syll
Allyn_Abbott_Young,Lauchlin_Currie
Martin_Feldstein,Laurence_Kotlikoff
Jan_Tinbergen,Lawrence_Klein
Friedrich_Hayek,Lawrence_Reed
Frédéric_Bastiat,Lawrence_Reed
Ludwig_von_Mises,Lawrence_Reed
Henry_Hazlitt,Lawrence_Reed
Clive_Granger,Søren_Johansen
David_F._Hendry,Søren_Johansen
Thorstein_Veblen,Herbert_J._Davenport
Oskar_Morgenstern,Gerhard_Tintner
Gary_Becker,Glenn_Loury
Thomas_Sowell,Glenn_Loury
Frank_Knight,Don_Patinkin
John_Maynard_Keynes,Don_Patinkin
Knut_Wicksell,Don_Patinkin
Richard_Stone,Donald_Cochrane
Deirdre_McCloskey,Donald_J._Boudreaux
Friedrich_Hayek,Donald_J._Boudreaux
Adam_Smith,Donald_J._Boudreaux
James_M._Buchanan,Donald_J._Boudreaux
Richard_Kahn,Marc_Lavoie
Nicholas_Kaldor,Marc_Lavoie
Joan_Robinson,Marc_Lavoie
John_Maynard_Keynes,Marc_Lavoie
Jan_Tinbergen,Mari_Rege
John_Maynard_Keynes,Mari_Rege
Ragnar_Frisch,Mari_Rege
John_Maynard_Keynes,Mariana_Mazzucato
Ben_Bernanke,Mark_Gertler
Ludwig_von_Mises,Mark_Skousen
W._Cleon_Skousen,Mark_Skousen
Adam_Smith,Mark_Skousen
John_Maynard_Keynes,Mark_Skousen
Karl_Marx,Mark_Skousen
Frederic_Bastiat,Mark_Thornton
Murray_Rothbard,Mark_Thornton
Lew_Rockwell,Mark_Thornton
Ludwig_von_Mises,Mark_Thornton
Ben_Bernanke,Markus_Brunnermeier
Roy_Harrod,Philip_Pilkington
Léon_Walras,Philip_Pilkington
Nicholas_Kaldor,Philip_Pilkington
Joan_Robinson,Philip_Pilkington
John_Maynard_Keynes,Philip_Pilkington
Micha?_Kalecki,Philip_Pilkington
Wynne_Godley,Philip_Pilkington
William_Stanley_Jevons,Philip_Wicksteed
Henry_George,Philip_Wicksteed
Robert_Solow,Phoebus_Dhrymes
David_Ricardo,Piero_Sraffa
Luigi_Einaudi,Piero_Sraffa
Joseph_de_Maistre,Pierre_Guillaume_Frédéric_le_Play
Adam_Heydel,Ferdynand_Zweig
Joseph_Schumpeter,Igor_Yegorov
Richard_R._Nelson,Igor_Yegorov
Christopher_Freeman,Igor_Yegorov
Finn_Kydland,Kjetil_Storesletten
David_Ricardo,Knut_Wicksell
Tjalling_Koopmans,Koichi_Hamada
Georg_Wilhelm_Friedrich_Hegel,Kozo_Uno
Karl_Marx,Kozo_Uno
Farkas_Heller,Kálmán_Kádas
Edwin_Mills,Michael_C._Lovell
Guy_Orcutt,Michael_C._Lovell
Walter_Eucken,Michael_Hüther
D._G._Champernowne,Michael_James_Farrell
Philip_Andrews,Michael_James_Farrell
Arthur_Cecil_Pigou,Michael_Kaser
John_Maynard_Keynes,Michael_Kaser
Richard_Zeckhauser,Michael_Spence
Rosa_Luxemburg,Micha?_Kalecki
Joseph_Schumpeter,Micha?_Kalecki
François_Quesnay,Micha?_Kalecki
Karl_Marx,Micha?_Kalecki
Knut_Wicksell,Micha?_Kalecki
Mikhail_Tugan-Baranovsky,Micha?_Kalecki
Milton_Friedman,Miguel_Kast
Arnold_Harberger,Miguel_Sidrauski
Eric_Maskin,Mike_Moffatt
Milton_Friedman,Mike_Moffatt
Homer_Jones,Milton_Friedman
George_Stigler,Milton_Friedman
Simon_Kuznets,Milton_Friedman
Adam_Smith,Milton_Friedman
Harold_Hotelling,Milton_Friedman
Henry_George,Milton_Friedman
Henry_Schultz,Milton_Friedman
Jacob_Viner,Milton_Friedman
Arthur_F._Burns,Milton_Friedman
Friedrich_Hayek,Bruce_Caldwell
Adam_Smith,Nassau_William_Senior
"Robert_Lucas,_Jr.",Neil_Wallace
Richard_Thaler,Nicholas_Barberis
Ronald_Coase,Oliver_E._Williamson
Richard_Cyert,Oliver_E._Williamson
Chester_Barnard,Oliver_E._Williamson
Friedrich_Hayek,Oliver_E._Williamson
Herbert_A._Simon,Oliver_E._Williamson
Kenneth_Arrow,Oliver_E._Williamson
Ian_Roderick_Macneil,Oliver_E._Williamson
Rosa_Luxemburg,Carolina_Cristina_Alves
Theotônio_dos_Santos,Carolina_Cristina_Alves
Celso_Furtado,Carolina_Cristina_Alves
Joan_Robinson,Carolina_Cristina_Alves
John_Maynard_Keynes,Carolina_Cristina_Alves
Karl_Marx,Carolina_Cristina_Alves
Jorge_Miglioli,Carolina_Cristina_Alves
Vânia_Bambirra,Carolina_Cristina_Alves
Edward_C._Prescott,Rajnish_Mehra
Friedrich_Hayek,Ralph_Harris
Murray_Rothbard,Randall_G._Holcombe
James_M._Buchanan,Randall_G._Holcombe
P.R._Sarkar,Ravi_Batra
Amartya_Sen,Ravi_Kanbur
Heinz_König,Wolfgang_Franz
Fritz_Machlup,Wolfgang_Kasper
Thomas_Sowell,Wolfgang_Kasper
Herbert_Giersch,Wolfgang_Kasper
Friedrich_Hayek,Wolfgang_Kasper
Joseph_Schumpeter,Wolfgang_Kasper
John_Maynard_Keynes,Wolfgang_Stützel
Nicholas_Kaldor,Wynne_Godley
James_Tobin,Wynne_Godley
John_Maynard_Keynes,Wynne_Godley
Francis_Cripps,Wynne_Godley
Cornelius_Castoriadis,Shimshon_Bichler
Lewis_Mumford,Shimshon_Bichler
Karl_Marx,Shimshon_Bichler
Carl_Shoup,Lorraine_Eden
Charles_Berry,Lorraine_Eden
Alan_M._Rugman,Lorraine_Eden
John_H._Dunning,Lorraine_Eden
David_Ricardo,Maffeo_Pantaleoni
Karl_Marx,Thomas_T._Sekine
Piero_Sraffa,Tony_Aspromourgos
Martin_Weitzman,Nat_Keohane
Richard_Zeckhauser,Nat_Keohane
John_Maynard_Keynes,Nadeem_Naqvi
Carl_Menger,Peter_G._Klein
Friedrich_Hayek,Peter_G._Klein
Friedrich_von_Wieser,Peter_G._Klein
Ludwig_von_Mises,Peter_G._Klein
Oliver_E._Williamson,Peter_G._Klein
George_Stigler,Thomas_Sowell
Sterling_Allen_Brown,Thomas_Sowell
Adam_Smith,Thomas_Sowell
Karl_Marx,Thomas_Sowell
Ronald_Coase,Richard_L._Sandor
Thomas_Schelling,Richard_Zeckhauser
Joseph_Schumpeter,Carlota_Elena_Pérez_Pérez
Christopher_Freeman,Carlota_Elena_Pérez_Pérez
Cecilia_Conrad,Rhonda_Vonshay_Sharpe
William_A._Darity_Jr.,Rhonda_Vonshay_Sharpe
